phi_i theta_i phi_o theta_o brdf
41.4 -180.0 7.0 0.0 0.01876
41.4 -180.0 8.0 0.0 0.01959
41.4 -180.0 9.0 0.0 0.02003
41.4 -180.0 10.0 0.0 0.02176
41.4 -180.0 11.0 0.0 0.02229
41.4 -180.0 12.0 0.0 0.02215
41.4 -180.0 13.0 0.0 0.02354
41.4 -180.0 14.0 0.0 0.02378
41.4 -180.0 15.0 0.0 0.02559
41.4 -180.0 16.0 0.0 0.0253
41.4 -180.0 17.0 0.0 0.02642
41.4 -180.0 18.0 0.0 0.02802
41.4 -180.0 19.0 0.0 0.02822
41.4 -180.0 20.0 0.0 0.02981
41.4 -180.0 21.0 0.0 0.03042
41.4 -180.0 22.0 0.0 0.03171
41.4 -180.0 23.0 0.0 0.03309
41.4 -180.0 24.0 0.0 0.03352
41.4 -180.0 25.0 0.0 0.03488
41.4 -180.0 26.0 0.0 0.0377
41.4 -180.0 27.0 0.0 0.03738
41.4 -180.0 28.0 0.0 0.03797
41.4 -180.0 29.0 0.0 0.04065
41.4 -180.0 30.0 0.0 0.04159
41.4 -180.0 31.0 0.0 0.04288
41.4 -180.0 32.0 0.0 0.04554
41.4 -180.0 33.0 0.0 0.04742
41.4 -180.0 34.0 0.0 0.04828
41.4 -180.0 35.0 0.0 0.05067
41.4 -180.0 36.0 0.0 0.05163
41.4 -180.0 37.0 0.0 0.05128
41.4 -180.0 38.0 0.0 0.05278
41.4 -180.0 39.0 0.0 0.05313
41.4 -180.0 40.0 0.0 0.05669
41.4 -180.0 41.0 0.0 0.06004
41.4 -180.0 42.0 0.0 0.06136
41.4 -180.0 43.0 0.0 0.06274
41.4 -180.0 44.0 0.0 0.06271
41.4 -180.0 45.0 0.0 0.06363
41.4 -180.0 46.0 0.0 0.06655
41.4 -180.0 47.0 0.0 0.06862
41.4 -180.0 48.0 0.0 0.06827
41.4 -180.0 49.0 0.0 0.07003
41.4 -180.0 50.0 0.0 0.07169
